 Current Liability to Current Assets, Liability-Assets Flag, Total expense/Assets, Cash/Current Liability, Fixed Assets Turnover Frequency, Fixed Assets to Assets, Net Value Growth Rate, Revenue per person, Total assets to GNP price, Quick Asset Turnover Rate, Tax rate (A), Cash/Total Assets,Bankrupt?
0.008888784,0,0.024515041,0.016474303,0.000409265,0.165653369,0.000492874,0.019981493,0.001183395,0.000219728,0.040692378,0.146774847,0
0.020269108,0,0.056808704,0.008499492,0.001221744,0.074267213,0.000456066,0.017384663,0.000955833,0.000118109,0.210851301,0.134935253,0
0.018571136,0,0.035134188,0.024379281,0.000582503,0.154173224,0.000509968,0.013589295,0.001017822,0.000138283,0.129668995,0.418594737,0
0.011259765,0,0.023925581,0.010890778,0.006579261,0.017589898,0.000495943,0.034366876,0.000775704,0.000159655,0.215305193,0.143564995,0
0.033512007,0,0.008602418,0.009208023,0.001269403,0.041976714,0.000466048,0.065816724,0.001357206,0.000171153,0.095252556,0.130596159,0
0.034267606,0,0.041222094,0.002214998,0.001015976,0.173957749,0.000459235,0.021608919,0.005593722,5450000000,0.012855552,0.063002981,0
0.04882133,0,0.023438608,0.000687283,0.000158865,0.302569889,0.000398571,0.019661296,0.001589038,0.000129317,0,0.021492893,0
0.011720003,0,0.045688845,0.01425189,0.001783065,0.041751459,0.000487035,0.015710236,0.000829741,0.000204597,0.092215811,0.176030131,0
0.023211002,0,0.022906865,0.005169199,0.000143735,0.354736719,0.000430039,0.01365686,0.001443832,0.000109006,0.13503391,0.06493117,0
0.009536449,0,0.053836213,0.042674158,0.000251157,0.196637639,0.000440495,0.006979716,0.000390564,0.000245636,0.123291831,0.357806535,0
0.02470929,0,0.047371536,0.003879527,0.000767845,0.097173669,0.000373093,0.0137303,0.001509151,0.000138161,0,0.088872609,0
0.025412687,0,0.019954388,0.01531886,0.002199895,0.039465626,0.00048973,0.03548316,0.011961519,0.000160527,0.010021257,0.423337823,0
0.020757396,0,0.030636205,0.009745457,0.000991769,0.204069325,0.000429165,0.04517721,0.001037343,0.00011843,0,0.194929858,0
0.028904958,0,0.025042543,0.01047863,0.001316306,0.137803799,0.000479598,0.035168838,0.007826519,470000000,0,0.194334875,0
0.031630251,0,0.051797619,0.005906224,0.001982781,0.050540338,0.000382101,0.028233186,0.001874782,9920000000,0,0.18141171,0
0.028710518,0,0.02912408,0.008593756,0.000586286,0.090858817,0.000485413,0.038194557,0.002012186,0.000156387,0,0.168896547,0
0.044322258,0,0.039572641,0.00030795,0.001592428,0.068961081,0.000446384,0.08208804,0.000926654,7180000000,0.279380504,0.010958389,1
0.019876251,0,0.019260435,0.019763741,0.000476594,0.10577908,0.000469691,0.023145279,0.007558129,0.000179462,0.009616358,0.295923455,0
0.027712309,0,0.040660572,0.004233909,0.001601506,0.091079539,0.000450576,0.063425525,0.006299731,4720000000,0.094442757,0.081555995,0
0.026846052,0,0.005933574,0.001980304,0.000359336,0.063690706,0.00049764,0.035168838,0.016338883,0.000158114,0.132806964,0.011672251,0
0.028429354,0,0.051367312,0.005506816,0.001908644,0.056417817,0.000447008,0.026846643,0.009747326,8030000000,0.615345683,0.11342753,0
0.015602917,0,0.031512596,0.008137049,0.001003873,0.099651608,0.000457139,0.025621668,0.012392286,0.000165195,0.20852313,0.104824284,0
0.02587899,0,0.015545327,0.002409886,0.000357067,0.145028982,0.000517229,0.014517574,0.008276772,0.000170246,0.117522016,0.038651691,0
0.024914511,0,0.015523562,0.026650746,3930000000,0.768908581,0.000440694,0.020933273,0.446425994,0.000145254,0.223909303,0.173157386,0
0.027975131,0,0.039294241,0.001109717,0.000286713,0.196335607,0.000441718,0.018780019,0.003724943,0.000154848,0.310456524,0.019147997,0
0.026814172,0,0.026301924,0.005116468,0.000248888,0.16436648,0.000541859,0.017528605,0.004312183,0.000148933,0.10729831,0.063193443,0
0.027596391,0,0.013872705,0.007777278,0.003908067,0.018710529,0.00048152,0.048910888,0.005806444,0.00014457,0.101832169,0.132710251,0
0.040409427,0,0.045303074,0.004736549,0.000250401,0.339423332,0.000413893,0.016714892,0.002126596,7460000000,0,0.128716154,0
0.023708744,0,0.049164256,0.004280271,0.001242926,0.150301819,0.000476254,0.041922359,0.005174349,3130000000,0.245166515,0.086574753,0
0.029113782,0,0.019287166,0.005415603,0.00010364,0.452923939,0.000536794,0.007467356,0.001580994,0.000163082,0,0.092392869,0
0.01893344,0,0.024884173,0.018637314,0.000486428,0.16873969,0.000497291,0.019931554,0.005298104,0.000159951,0.135540034,0.288475265,0
0.018147466,0,0.02392695,0.028538335,0.002934455,0.045547711,0.000657548,0.067079888,0.063886093,0.000149547,0.064277761,0.588977606,0
0.011148597,0,0.039586106,0.01979428,0.000364632,0.109963132,0.000503355,0.011697487,0.001072046,0.000266886,0.04221075,0.197771885,0
0.018398822,0,0.025673019,0.00774955,0.000314703,0.218926364,0.000461107,0.022346254,0.001912052,0.000113316,0.091001113,0.07745078,0
0.030584413,0,0.027019141,0.0096226,6280000000,0.505405448,0.000453172,0.065555278,0.113256658,0.000150264,0.075716166,0.079239798,0
0.028864309,0,0.040809123,0.004718452,0.003787784,0.029227967,0.000507123,0.036041303,0.00143512,7810000000,0.192124709,0.122171599,0
0.023729957,0,0.035033605,0.017471566,0.001292855,0.09101503,0.000480022,0.07925914,0.006157735,9900000000,0.190808786,0.34495053,0
0.022612025,0,0.018531074,0.009414117,0.000134657,0.29140693,0.000700494,0.006351071,0.001188382,0.00019722,0,0.135789187,0
0.021952501,0,0.014284374,0.014462316,0.000257966,0.127985511,0.000500535,0.018909273,0.005738632,0.00017066,0.020042514,0.113570198,0
0.050018837,0,0.050329948,0.00475636,0.000101371,0.386097207,0.000411173,0.006683019,0.00049263,0.00014378,0,0.093612968,0
0.110244396,0,0.014942075,0.003626809,3400000000,0.156076331,0.0004377,0.022243438,0.082554474,0.000290772,0,0.043064343,0
0.003801258,0,0.012550532,0.135233399,7560000000,0.505177986,0.000439996,0.00831632,0.001355434,0.000249369,0.044235246,0.322543134,0
0.03276575,0,0.024285444,0.011379534,0.000313947,0.173761878,0.000446634,0.023697546,0.000691517,7400000000,0,0.136700203,0
0.025526781,0,0.060945808,0.00537862,0.000304112,0.238658049,0.000446234,0.009106532,0.000254066,0.000112676,0,0.104142095,0
0.017886882,0,0.018457125,0.025160352,0.000225436,0.348712643,0.000564044,0.008680581,0.001538074,0.000167311,0.160745015,0.330565279,0
0.034666294,0,0.043208452,0.004930489,0.000105153,0.568851816,0.000449803,0.006771147,0.000775253,5980000000,0,0.086713695,0
0.027682335,0,0.024915905,0.006705252,0.006354581,0.014010338,0.000449653,0.037571787,0.001313275,0.000112102,0,0.211671575,0
0.05064512,0,0.066573829,0.001832581,0.00085106,0.012464165,0.000418535,0.02764273,0.000861093,0.000118188,0,0.034873262,0
0.021031748,0,0.019735541,0.010173252,0.008369135,0.005354343,0.000749131,0.02311884,0.001641719,0.000153322,0,0.111454104,0
0.019304282,0,0.015475408,0.019253987,0.001305715,0.0451943,0.000499712,0.020636576,0.004991082,0.000194988,0.116104869,0.261431232,0
0.01864394,0,0.038763316,0.007030005,0.000182316,0.375707361,0.000454769,0.014309005,0.000532333,0.000150249,0,0.091751456,0
0.024900738,0,0.021798156,0.009789471,0.000175507,0.252190434,0.000445635,0.019438039,0.000836712,0.000162119,0.065290009,0.108658983,0
0.023734759,0,0.031742686,0.011288316,0.0013738,0.098927854,0.000528259,0.033482661,0.011958386,0.000100355,0.197489624,0.254931077,0
0.016720593,0,0.046872935,0.021200615,0.000497776,0.170467503,0.000451275,0.01068108,0.000281573,0.000156647,0.162060937,0.335127909,0
0.043010932,0,0.021558992,0.003792138,0.000501558,0.128338607,0.000581412,0.023524228,0.00190489,0.000137188,0.032290718,0.086645274,0
0.019244838,0,0.030423915,0.006322153,0.001845098,0.065909641,0.000582585,0.033274092,0.000927288,0.000132046,0.030063772,0.133231276,0
0.013340565,0,0.024280802,0.021112881,0.006452926,0.017034588,0.000541884,0.233623665,0.002224928,0.000153248,0.259945339,0.318368187,0
0.016758684,0,0.029481674,0.006771313,0.000181559,0.506426136,0.000641552,0.006204192,0.000342933,0.000167289,0.197489624,0.065395573,0
0.033544922,0,0.034576866,0.006394411,0.000304112,0.248175421,0.000506349,0.020002056,0.000540151,7830000000,0.239902824,0.105702291,0
0.017012687,0,0.029077291,0.009313404,0.000391866,0.241830925,0.000601675,0.021415038,0.001073919,0.000106469,0.012146978,0.138588051,0
0.028099993,0,0.039822604,0.004016153,0.003276392,0.059532121,0.001406204,0.077058884,0.003601825,9180000000,0.131895941,0.12564849,0
0.009883534,0,0.020701646,0.039205515,0.000316973,0.190650961,0.000489755,0.011591734,0.000365847,0.000210234,0.238384452,0.352459163,0
0.018479184,0,0.062771579,0.004396883,0.000228462,0.381251477,0.000553887,0.007784616,4880000000,0.000190064,0.136552283,0.046226225,0
0.024630286,0,0.024567304,0.006601845,0.000391866,0.147115965,0.00047296,0.017854677,0.001076287,0.000163938,0,0.109792776,0
0.065994536,0,0.023072941,0.004718892,9460000000,0.378867377,0.000447332,0.037659915,0.086928081,5070000000,0.099200324,0.038963784,0
0.033526525,0,0.027318762,0.004003737,0.000137683,0.21379837,0.000457314,0.011318538,0.001079281,6440000000,0,0.060564037,0
0.016502452,0,0.014069011,0.01244192,0.000733046,0.124404147,0.000498414,0.042553942,0.010207376,0.000134746,0.182204677,0.167187157,0
0.008231611,0,0.024323952,0.04573069,0.000803401,0.138166457,0.000588649,0.011568233,0.000700373,0.00013647,0.024293957,0.39987633,0
0.024176221,0,0.010498598,0.007590206,0.000290495,0.15065471,0.0005198,0.021068402,0.001891085,0.0001789,0.23393056,0.093346196,0
0.01468247,0,0.071733388,0.012372828,0.000316216,0.031792713,0.000384073,0.02205837,0.000761382,0.000154941,0,0.144172189,0
0.017811927,0,0.019148759,0.016802137,0.000298817,0.196736413,0.000451525,0.01342479,0.001568062,0.000138046,0,0.190612745,0
0.038508995,0,0.024683239,0.00582534,0.001339001,0.106751825,0.000462405,0.067996416,0.004560141,6380000000,0.137463306,0.18763146,0
0.022187569,0,0.041273325,0.005901443,0.000757254,0.109248835,0.00046223,0.053223272,0.000656277,0.000126019,0.037250734,0.097440896,0
0.005874175,0,0.014956999,0.047701383,0.001438102,0.044367092,0.000522719,0.083841781,0.002299862,0.000196334,0.248709384,0.238487294,0
0.035561864,0,0.031905952,0.003941319,0.001395738,0.099463477,0.000437326,0.039854295,0.005219009,7270000000,0.009110234,0.11375438,0
0.041117427,0,0.021414546,0.001982032,0.000412291,0.237370154,0.000501608,0.015801301,0.001141934,8090000000,0.065492459,0.055476356,0
0.024938599,0,0.034485344,0.007092041,0.002001693,0.072867506,0.000451674,0.055896479,0.001989649,0.00010602,0,0.160932782,0
0.04037637,0,0.042914902,0.004741579,0.002224103,0.059434234,0.000456016,0.058693066,0.001996173,0.000119677,0.560886729,0.199406521,0
0.037680469,0,0.021982021,0.003668439,0.000621841,0.201526656,0.000476704,0.053931231,0.002783574,770000000,0.192529608,0.10276472,0
0.014192801,0,0.016686111,0.012980465,0.000621841,0.100558404,0.000504902,0.031229529,0.002213959,0.000135059,0.037250734,0.105896892,0
0.005898391,0,0.028449855,0.026081414,0.000332103,0.158524894,0.000487683,0.015495792,0.001103754,0.000280722,0.052535682,0.156695292,0
0.02074608,0,0.043809575,0.005268933,0.000989499,0.040955504,0.000533375,0.012199815,0.001244063,0.000235747,0.133920437,0.09236551,0
0.037485836,0,0.038189736,0.002781079,0.00037371,0.261880664,0.000470665,0.011312662,0.001174119,0.000122882,0,0.075545706,0
0.008955324,0,0.022957926,0.060463846,0.006825123,0.012540206,0.000471813,0.029314219,0.00089711,0.000191045,0.146775989,0.639165926,0
0.025362248,0,0.006131965,0.002888151,0.001250491,0.029505178,0.0005609,0.071098512,0.001594721,0.000202309,0.118736714,0.032582055,0
0.030244083,0,0.033082572,0.002731784,0.001612853,0.079357966,0.000503879,0.024637575,0.01062061,0.000117683,0.056584675,0.082692317,0
0.052411693,0,0.015128325,0.00056158,0.000200472,0.339863517,0.000455168,0.02333916,0.001351539,9240000000,0.438607146,0.01858036,0
0.004591282,0,0.036107801,0.066926686,0.001298907,0.045341302,0.000449578,0.014799583,0.000918485,0.000310268,0.037858083,0.337553555,0
0.038657558,0,0.023822153,0.002407758,0.000121796,0.301060762,0.000447033,0.011582921,0.001441123,0.000214203,0,0.056454812,0
0.015317777,0,0.049506281,0.031016564,0.000304112,0.224869515,0.000457688,0.01003481,0.000459508,0.000188513,0,0.411773279,0
0.01649876,0,0.059797911,0.009037755,0.001034132,0.082533744,0.000449853,0.021585418,0.001085223,0.000108908,0,0.128184373,0
0.029181743,0,0.018168888,0.017191622,0.017267818,0.01590405,0.000570332,0.123372942,0.024570959,6880000000,0.097580727,0.501962525,0
0.026616651,0,0.04340084,0.002886331,0.00071716,0.137417348,0.000446584,0.032151932,0.000892868,0.000108317,0,0.058798406,0
0.023130105,0,0.042742775,0.013643911,0.002028927,0.104345853,0.00046752,0.058945699,0.007686942,4320000000,0.135843709,0.218970501,0
0.02655021,0,0.042480486,0.012735932,0.00337171,0.033431492,0.000472312,0.036537755,0.001193923,9650000000,0.058305497,0.305572399,0
0.021918072,0,0.041057691,0.017924987,0.000243592,0.117382575,0.000453496,0.008192941,0.001412317,0.000283711,0.119040389,0.211587045,0
0.046335308,0,0.155838194,0.002922512,0.001677156,0.067982644,0.000262221,0.008513138,9170000000,7850000000,0,0.100150962,1
0.027703786,0,0.02664347,0.013098816,0.000828365,0.070072474,0.000430538,0.027539915,0.006896553,0.000139247,0,0.233982921,0
0.037116545,0,0.041527367,0.002805032,0.001174085,0.104191174,0.000386593,0.041082208,0.004742649,6190000000,0,0.066098069,0
0.04494272,0,0.01322777,0.008122013,0.000178533,0.057335953,0.00046515,0.011521231,0.016670475,0.000189584,0.112966899,0.043121797,0
0.031404743,0,0.030693884,0.005074978,0.003814262,0.024824421,0.000467845,0.052556438,0.010959037,0.000106483,0.000404899,0.10753084,0
0.0200227,0,0.034155124,0.016810024,0.000681604,0.083620298,0.000428567,0.016753081,0.012140339,0.000149895,0,0.202377455,0
0.022680083,0,0.009565132,0.004556193,0.000354041,0.108491106,0.00045412,0.019623107,0.006512654,0.00012263,0.049094038,0.031688303,0
0.026011412,0,0.014059428,0.023517936,4390000000,0.723859827,0.000444013,0.021914428,0.424659379,0.000151549,0.223605628,0.17439444,0
0.032302583,0,0.041760701,0.004914081,0.000484159,0.160382152,0.000456241,0.032307625,0.003333028,0.000117963,0.128757971,0.092959813,0
0.017965066,0,0.018594164,0.018509311,0.003210576,0.020010451,0.000449403,0.042830075,0.005565636,0.000167299,0.125923676,0.237257598,0
0.03395107,0,0.027431232,0.002574728,0.000204254,0.337838829,0.000408578,0.010040686,0.002002386,0.000113798,0,0.05774106,0
0.021868908,0,0.068415145,0.018995986,0.002041787,0.109098361,0.000449603,0.026746765,0.006339131,5050000000,0.245976313,0.387942513,0
0.008365069,0,0.011625506,0.077422402,9460000000,0.398880051,0.000638658,0.030530382,0.00329836,0.000355726,0.080170058,0.47903088,0
0.013305536,0,0.026460896,0.015976697,0.000798862,0.105492366,0.000450926,0.033726481,0.007911873,0.000179595,0.231096265,0.19484162,0
0.02559217,0,0.036054172,0.022202344,0.001397251,0.071803187,0.000465399,0.058425745,0.114607631,0.000185512,0.104565239,0.582622903,0
0.009035902,0,0.04206938,0.048889357,0.000189124,0.250633627,0.000455093,0.010305069,0.001054541,0.000223704,0.032695617,0.33704888,0
0.022241778,0,0.023942949,0.014603789,0.000291252,0.171491552,0.000464576,0.021832175,0.001990809,0.000174448,0,0.187053734,0
0.06747497,0,0.03699341,0.001090612,0.000105153,0.499286581,0.000450651,0.067100451,0.077369353,5780000000,0.23686608,0.014789508,0
0.024867725,0,0.039903249,0.013024008,0.003467786,0.026270805,0.00053038,0.024531821,0.002123596,0.000118964,0.042514425,0.23721388,0
0.019272218,0,0.017235331,0.031723754,0.002152236,0.045237168,0.000471164,0.10862036,0.007521522,0.000153131,0.206802308,0.658286572,0
0.03077493,0,0.016939827,0.001918988,0.000202741,0.250494911,0.000527236,0.012655142,0.002206438,0.000225752,0.161757263,0.035175907,0
0.067112253,0,0.026875104,0.00399127,4540000000,0.097615004,0.000451849,0.0088774,0.005813293,0.000330735,0,0.022701987,0
0.053935556,0,0.025570064,0.003017493,0.000229975,0.130337581,0.000426146,0.015857116,0.000728944,0.000203302,0,0.06368747,0
0.006243541,0,0.012189938,0.11590344,9680000000,0.350872332,0.000468968,0.01236432,0.00234295,0.000412136,0.018018018,0.591655344,0
0.041183037,0,0.020645511,0.004586511,0.000624111,0.133921918,0.000440669,0.035820983,0.000710427,6920000000,0,0.091030276,0
0.025544159,0,0.065700686,0.005395868,0.000275365,0.335279805,0.000419209,0.009811554,0.000127163,8610000000,0,0.100483157,0
0.02903628,0,0.018640056,0.009816191,0.000167943,0.330172645,0.000447058,0.00960886,0.001768856,0.00016171,0.145864966,0.183443852,0
0.019150774,0,0.026580979,0.015037037,0.000129361,0.418493559,0.000458262,0.007887432,0.001283273,0.000143117,0.063164288,0.198090098,0
0.021440858,0,0.038316335,0.021215566,0.00350788,0.022976931,0.00042667,0.016092123,0.000813595,0.000211804,0,0.498557259,0
0.022782788,0,0.008229419,0.030179343,0.007354671,0.000783825,0.000444962,0.018292378,0.000819437,0.000123398,0,0.042484661,0
0.01014377,0,0.021251347,0.019218718,0.002973793,0.011004563,0.000557381,0.016291879,0.001951682,0.000394643,0.241522421,0.131041712,0
0.021406701,0,0.014595279,0.028548838,0.002261172,0.015127231,0.000491077,0.021556042,0.008091514,0.000272927,0.107804434,0.353070176,0
0.01609437,0,0.041577886,0.003520623,0.000129361,0.373869552,0.000433108,0.010490137,0.000483565,0.000186362,0,0.038814705,0
0.022459588,0,0.021132676,0.012945231,0.000310164,0.180302947,0.000460134,0.025439537,0.000847216,0.000157497,0.142018423,0.151928433,0
0.021515101,0,0.030960291,0.016408416,0.001205101,0.069392461,0.000467371,0.027066962,0.013472823,0.000147175,0.147079664,0.326760806,0
0.029698078,0,0.02584154,0.007962455,0.000504584,0.114273288,0.000439247,0.0230454,0.001944845,0.000148617,0.300131592,0.12232511,0
0.03189635,0,0.054567957,0.009774277,0.000133144,0.355138555,0.000408453,0.013330787,0.000659402,0.000149643,0,0.197782987,0
0.013985775,0,0.01877625,0.027789863,0.005352978,0.017994489,0.00046475,0.149773071,0.002089729,0.000156596,0.195161454,0.340695188,0
0.015384795,0,0.021379816,0.0319582,8850000000,0.517141746,0.000479973,0.006430386,0.000936967,0.000211563,0.244559166,0.254289618,0
0.035278544,0,0.021706732,0.004327354,0.000247375,0.197747547,0.0004515,0.022052495,0.000588521,9800000000,0,0.056593233,0
0.016371035,0,0.027291034,0.015931616,0.00025494,0.222258472,0.000447906,0.013968245,0.001032221,0.000197517,0.054054054,0.214871201,0
0.028917329,0,0.052409682,0.015827867,0.002379942,0.041441282,0.000489954,0.016891148,0.00147836,0.000141975,0.197084725,0.487292173,0
0.021034719,0,0.030218686,0.001550419,0.003338425,0.038954885,0.000572753,0.087193573,0.006294045,8820000000,0.195262678,0.033507723,0
0.00880644,0,0.020414016,0.024184302,0.000529548,0.080579105,0.000638633,0.014887711,0.001148214,0.000478823,0.085939872,0.220203767,0
0.021900595,0,0.058188046,0.017171021,0.000155082,0.367163321,0.000520748,0.013642172,0.000367109,0.000182426,0.101832169,0.234403396,0
0.045450588,0,0.047013249,0.00382243,0.000354797,0.159836089,0.000374366,0.047891544,0.00106086,0.000201338,0,0.112508569,0
0.011681943,0,0.081434736,0.040158441,0.000236784,0.261151256,0.000437226,0.008436761,0.000306946,0.000153411,0,0.346589494,0
0.02229146,0,0.049270594,0.011800819,0.000832148,0.174371834,0.000526812,0.019029714,0.000303314,0.000152533,0.271788643,0.204703202,0
0.025379862,0,0.034024692,0.015334721,0.005282624,0.023290552,0.000609611,0.072129607,0.002710461,0.000109755,0.125316328,0.384578054,0
0.018774367,0,0.022628744,0.014830643,0.000396405,0.19928099,0.000491801,0.01841282,0.001097975,6750000000,0,0.172332376,0
0.05085603,0,0.033280266,0.004472441,0.000142978,0.340332717,0.000445785,0.042524566,0.080346132,4690000000,0.27067517,0.034709687,0
0.017152521,0,0.02675312,0.007070706,0.000344206,0.020105889,0.000431212,0.015460541,0.000970466,0.000252248,0,0.083233617,0
0.035878291,0,0.0208626,0.003582789,0.000649075,0.161526322,0.00045931,0.040150992,0.011806309,8680000000,0.15224213,0.066640404,0
0.01864311,0,0.022660408,0.021950122,0.000262505,0.462795097,0.000450576,0.009191722,0.001118394,0.000105873,0.103856666,0.269838645,0
0.035701954,0,0.009767414,0.001805777,0.000245862,0.112843392,0.00048399,0.014952338,0.002266448,0.00014714,0.110233829,0.017434262,0
0.0172755,0,0.045829002,0.017232847,0.000445577,0.228868812,0.000483491,0.009062468,0.000431905,0.000108286,0.063872862,0.260150005,0
0.004142226,0,0.033381562,0.158072231,0.003215872,0.007237657,0.000457763,0.011908993,0.000473248,0.000908796,0,0.71347299,0
0.013776777,0,0.019232163,0.028497151,0.000318486,0.166197024,0.000474957,0.012552326,0.001636128,0.000185955,0.035934811,0.267153395,0
0.033150882,0,0.027360936,0.011174326,0.001001603,0.112732022,0.000437974,0.050782134,0.004403698,8320000000,0.181799777,0.255925989,0
0.00755947,0,0.036034238,0.09223597,0.001901835,0.01244996,0.000524691,0.014608639,0.000622157,0.000429564,0.071363498,0.635390273,0
0.001681006,0,0.010657996,0.126562533,0.000944109,0.024585489,0.000742044,0.049583596,0.004171846,0.000496392,0.069035327,0.157859101,0
0.038806824,0,0.02304853,0.006596014,0.002573605,0.061880137,0.000466048,0.056466372,0.007339114,0.000109135,0.303775686,0.204125205,0
0.029945713,0,0.023682231,0.009571755,0.000813992,0.110249427,0.000526762,0.021464977,0.002455508,0.00012454,0.187063468,0.252719785,0
0.01047474,0,0.032108648,0.036636796,0.003799132,0.041485159,0.000472661,0.084015099,0.00287267,778000000,0.145460067,0.293676966,0
0.029366162,0,0.02689298,0.0110993,0.002967741,0.034695161,0.000462405,0.050858511,0.002701878,0.000149597,0.361068934,0.35615092,0
0.022480406,0,0.040998707,0.003102904,0.000509123,0.153702711,0.000421929,0.116498979,0.001796014,24400000,0,0.030472801,0
0.047768237,0,0.013925745,0.001002082,0.00041683,0.117493567,0.000470415,0.022381505,0.002609903,0.000118758,0.110942403,0.019510384,0
0.00751971,0,0.029738853,0.036517864,0.000370684,0.127454239,0.000449254,0.013336663,0.001185331,0.00032551,0.165603806,0.264528292,0
0.017765668,0,0.03696406,0.003525697,0.001174841,0.045614109,0.000467845,0.01527841,0.00112572,0.000166517,0.278570706,0.051105977,0
0.032114808,0,0.047644611,0.008893658,0.000274609,0.244267162,0.000444962,0.012179252,0.001406036,0.000118688,0,0.194229742,0
0.006868302,0,0.022846525,0.106917151,0.008215566,0.007488715,0.000450452,0.020451508,0.000935804,0.00030926,0.091102338,0.89186029,0
0.05086215,0,0.028987086,0.0028825,0.00128302,0.022537423,0.000409951,0.060749379,0.001841623,0.000207307,0,0.054858457,0
0.028444447,0,0.029647073,0.008884326,0.000779193,0.15265128,0.000472536,0.026038806,0.010464304,0.000136091,0.235246482,0.20061244,0
0.025380975,0,0.019889307,0.004339406,0.000306382,0.289657203,0.000513911,0.029613854,0.001326622,81200000,0.285656443,0.074981166,0
0.003441091,0,0.042149134,0.091502736,0.000708082,0.045741356,0.00042118,0.008436761,0.000642514,0.000403156,0,0.348808431,0
0.036159156,0,0.026500681,0.003313946,9680000000,0.325449386,0.000431586,0.010325632,0.00132127,0.000214638,0,0.068648035,0
0.011654751,0,0.03127899,0.054450928,0.000226949,0.217089219,0.000506324,0.010117063,0.000643628,0.000277013,0.153355603,0.530035268,0
0.019278258,0,0.028343819,0.013438569,0.003280931,0.029134101,0.000488607,0.042686133,0.001422015,0.000158272,0.127644498,0.236761042,0
0.026439154,0,0.024869523,0.020673077,0.004911183,0.017386296,0.000446708,0.043050394,0.018531737,0.000133446,0.163275635,0.47212924,0
0.029023449,0,0.041507372,0.00912535,0.000469029,0.135091149,0.000442316,0.026312002,0.000795048,0.000195361,0,0.187757317,0
0.038437591,0,0.038269304,0.00537814,0.001956303,0.076676609,0.000450402,0.080548742,0.005323126,3940000000,0.631946553,0.110498243,0
0.053472443,0,0.021552018,0.001061664,0.004234118,0.026912402,0.000453496,0.047903295,0.000747056,0.000118931,0.545298107,0.03913128,0
0.027054634,0,0.030689532,0.010336403,0.002454835,0.043911037,0.000483666,0.033165401,0.001201584,9040000000,0.129668995,0.211448786,0
0.035622248,0,0.046157689,0.014641272,0.000415317,0.130442109,0.000457539,0.013947682,0.0013014,0.000138742,0,0.248746636,0
0.07947439,0,0.034445031,0.001259724,9150000000,0.646243944,0.000388789,0.009943745,0.004122013,8820000000,0,0.038941981,1
0.057896478,0,0.031936472,0.000468534,0.000198202,0.414240674,0.000365008,0.009708738,0.001562419,0.000103285,0,0.016066287,1
0.036016155,0,0.020802817,0.003644007,0.00123763,0.053573344,0.000542084,0.0113156,0.001386105,0.000157215,0.133920437,0.082662562,0
0.034572877,0,0.027896159,0.011898541,0.000185342,0.419802206,0.000918895,0.011497731,0.000478199,0.000116203,0.157809495,0.201628434,0
0.026475646,0,0.016541871,0.009385039,0.001344296,0.134993094,0.000467171,0.129104182,0.002545714,0.000115598,0.247393461,0.21972908,0
0.019346181,0,0.024546635,0.018161626,0.001600749,0.088054196,0.001438346,0.0209979,0.000310314,0.000146321,0.261767385,0.345136853,0
0.044970175,0,0.017338201,0.002562444,4990000000,0.833665764,0.000691087,0.014664454,0.003728361,7560000000,0.125822452,0.025285807,0
0.016136313,0,0.021879834,0.029403789,0.00020728,0.358086403,0.000554087,0.012452448,0.001482868,0.000160962,0.258325741,0.372860174,0
0.027738557,0,0.013669348,0.007450655,0.001077253,0.064334783,0.000456266,0.037871422,0.059900401,0.000138314,0,0.109762889,0
0.024436296,0,0.03111243,0.007704634,0.00011877,0.331288214,0.000423176,0.008754021,0.023515802,0.000134963,0,0.086135526,0
0.029643234,0,0.011158859,0.0006374,0.00016416,0.304367491,0.000452448,0.00785218,0.011779613,0.000138402,0.045449944,0.00980833,0
0.054087582,0,0.056974382,0.006926008,9230000000,0.186759229,0.000362263,0.012393696,0.051277836,0.000141858,0,0.072280752,0
0.026018156,0,0.005449464,0.013495598,0.000590825,0.12211131,0.000466123,0.244710133,0.009041853,0.000152437,0.032695617,0.226131408,0
0.01735922,0,0.012814611,0.003034603,0.000159621,0.372159848,0.000459011,0.008862712,0.010910482,0.000162788,0.189492864,0.032157144,0
0.034968503,0,0.029807174,0.003599568,0.000173994,0.420486612,0.00044853,0.014270817,0.00977197,0.000102232,0.213483146,0.060582051,0
0.030957465,0,0.023755772,0.003717368,0.000167943,0.382143862,0.000509219,0.014737893,0.012319459,0.000149957,0.113979148,0.068807886,0
0.030954932,0,0.007372336,0.004327202,0.000221654,0.082951906,0.000427494,0.031540913,0.003816425,0.000238952,0.136754732,0.04256808,0
0.02275919,0,0.01073561,0.00712817,0.000183072,0.261638283,0.00047588,0.017252471,0.003051577,0.000190708,0,0.108547393,0
0.037411924,0,0.020766216,0.002238158,0.00065891,0.168007534,0.000473834,0.045764728,0.016836851,0.000108968,0.211357425,0.064828222,0
0.050063194,0,0.032877883,0.002667314,0.000201985,0.199088479,0.000419982,0.011068842,0.004895562,0.00010439,0,0.057606099,0
0.051266902,0,0.012249315,0.005466493,0.000363875,0.102911388,0.000424773,0.015701423,0.002442133,0.00011291,0.242433445,0.089633059,0
0.024626117,0,0.034093261,0.001981167,0.000249644,0.326163193,0.000461506,0.013380726,0.002500139,0.000123767,0.19131491,0.035399499,0
